id_order;reference;id_shop_group;id_shop;id_carrier;id_lang;id_customer;id_cart;id_currency;id_address_delivery;id_address_invoice;current_state;secure_key;payment;conversion_rate;module;recyclable;gift;gift_message;mobile_theme;shipping_number;total_discounts;total_discounts_tax_incl;total_discounts_tax_excl;total_paid;total_paid_tax_incl;total_paid_tax_excl;total_paid_real;total_products;total_products_wt;total_shipping;total_shipping_tax_incl;total_shipping_tax_excl;carrier_tax_rate;total_wrapping;total_wrapping_tax_incl;total_wrapping_tax_excl;round_mode;round_type;invoice_number;delivery_number;invoice_date;delivery_date;valid;date_add;date_upd
2256;XFFIFDKCE;1;1;74;1;3666;15728;1;7571;7571;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;63900.000000;63900.000000;63900.000000;63900.000000;57350.000000;57350.000000;6550.000000;6550.000000;6550.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-25 21:30:22";"2020-05-25 21:30:22"
2257;YMMTRBEEO;1;1;74;1;3668;15735;1;7577;7577;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;26280.000000;26280.000000;26280.000000;26280.000000;22230.000000;22230.000000;4050.000000;4050.000000;4050.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-25 22:00:17";"2020-05-25 22:00:17"
2258;YNWDCDVWK;1;1;74;1;3634;15501;1;7580;7580;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;162770.000000;162770.000000;162770.000000;162770.000000;159980.000000;159980.000000;2790.000000;2790.000000;2790.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-25 22:10:17";"2020-05-25 22:10:17"
2259;ZLPNWYSVY;1;1;74;1;3669;15517;1;7582;7582;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;38010.000000;38010.000000;38010.000000;38010.000000;33960.000000;33960.000000;4050.000000;4050.000000;4050.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-25 22:12:17";"2020-05-25 22:12:18"
2260;TETVROLXU;1;1;29;1;3667;15737;1;7583;7583;14;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;119920.000000;119920.000000;119920.000000;119920.000000;119920.000000;119920.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-25 22:13:20";"2020-05-25 22:13:20"
2261;CAQYAADWW;1;1;74;1;3671;15761;1;7590;7590;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;32500.000000;32500.000000;32500.000000;32500.000000;28940.000000;28940.000000;3560.000000;3560.000000;3560.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-25 23:48:15";"2020-05-25 23:48:16"
2262;NOUTOZQFG;1;1;74;1;3673;15764;1;7598;7598;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;152780.000000;152780.000000;152780.000000;152780.000000;149990.000000;149990.000000;2790.000000;2790.000000;2790.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-26 00:22:00";"2020-05-26 00:22:00"
2263;UIOPKCBGT;1;1;29;1;2329;15814;1;2747;2747;14;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;39980.000000;39980.000000;39980.000000;39980.000000;39980.000000;39980.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-26 10:43:01";"2020-05-26 10:43:01"
2264;UBLIZZIUQ;1;1;74;1;3665;15827;1;7569;7569;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;10960.000000;10960.000000;10960.000000;10960.000000;7980.000000;7980.000000;2980.000000;2980.000000;2980.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-26 12:20:27";"2020-05-26 12:20:27"
2265;VXFUGFXAA;1;1;29;1;3672;15767;1;7596;7596;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;27950.000000;27950.000000;27950.000000;27950.000000;27950.000000;27950.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-26 13:17:20";"2020-05-26 13:17:21"
2266;AERGRYMTM;1;1;29;1;3676;15831;1;7624;7624;14;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;21840.000000;21840.000000;21840.000000;21840.000000;21840.000000;21840.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-26 13:49:43";"2020-05-26 13:49:43"
2267;CXSNSVLAS;1;1;74;1;3677;15841;1;7626;7626;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;36745.000000;36745.000000;36745.000000;36745.000000;33475.000000;33475.000000;3270.000000;3270.000000;3270.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-26 13:53:59";"2020-05-26 13:53:59"
2268;BVVSPLJKB;1;1;74;1;3679;15853;1;7632;7632;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;100900.000000;100900.000000;100900.000000;100900.000000;94480.000000;94480.000000;6420.000000;6420.000000;6420.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-26 15:03:40";"2020-05-26 15:03:40"
2269;FHFKKPIDD;1;1;29;1;3290;14680;1;6364;6364;14;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;85900.000000;85900.000000;85900.000000;85900.000000;85900.000000;85900.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-26 15:14:57";"2020-05-26 15:14:57"
2270;WXUDGUTTH;1;1;74;1;3678;15825;1;7631;7631;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;71020.000000;71020.000000;71020.000000;71020.000000;66970.000000;66970.000000;4050.000000;4050.000000;4050.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-26 15:50:46";"2020-05-26 15:50:47"
2271;QWTDNETWF;1;1;74;1;3680;15842;1;7636;7636;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;31430.000000;31430.000000;31430.000000;31430.000000;27870.000000;27870.000000;3560.000000;3560.000000;3560.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-26 16:01:36";"2020-05-26 16:01:37"
2272;WUHGFYFNV;1;1;29;1;3544;15844;1;7132;7132;14;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;42480.000000;42480.000000;42480.000000;42480.000000;42480.000000;42480.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-26 16:26:01";"2020-05-26 16:26:01"
2273;DLMMPRXWG;1;1;29;1;3676;15866;1;7624;7624;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;27480.000000;27480.000000;27480.000000;0.000000;27480.000000;27480.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2020-05-26 17:14:17";"2020-05-26 17:14:18"
2274;NVUICLLXX;1;1;29;1;3676;15869;1;7624;7624;14;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;27480.000000;27480.000000;27480.000000;27480.000000;27480.000000;27480.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-26 17:17:59";"2020-05-26 17:17:59"
2275;EYTYABXRX;1;1;74;1;3682;15872;1;7641;7641;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;152780.000000;152780.000000;152780.000000;152780.000000;149990.000000;149990.000000;2790.000000;2790.000000;2790.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-26 18:00:41";"2020-05-26 18:00:41"
2276;QJGHONTYX;1;1;74;1;3683;13973;1;7650;7650;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;80670.000000;80670.000000;80670.000000;80670.000000;77880.000000;77880.000000;2790.000000;2790.000000;2790.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-26 18:43:31";"2020-05-26 18:43:32"
2277;TVMZYNNHG;1;1;74;1;3684;15888;1;7655;7655;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;29245.000000;29245.000000;29245.000000;29245.000000;25975.000000;25975.000000;3270.000000;3270.000000;3270.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-26 20:14:11";"2020-05-26 20:14:12"
2278;PBSEMHXGJ;1;1;29;1;3685;15891;1;7657;7657;14;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;33520.000000;33520.000000;33520.000000;33520.000000;33520.000000;33520.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-26 20:28:38";"2020-05-26 20:28:38"
2279;NKCUPVVRW;1;1;29;1;3564;15236;1;7287;7288;14;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;17970.000000;17970.000000;17970.000000;17970.000000;17970.000000;17970.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-26 22:39:31";"2020-05-26 22:39:31"
2280;GVYVHFCLC;1;1;74;1;3687;15905;1;7666;7666;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;24980.000000;24980.000000;24980.000000;0.000000;20930.000000;20930.000000;4050.000000;4050.000000;4050.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2020-05-26 22:40:58";"2020-05-26 22:40:58"
2281;SHQUZHJMQ;1;1;74;1;3687;15916;1;7666;7666;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;24980.000000;24980.000000;24980.000000;0.000000;20930.000000;20930.000000;4050.000000;4050.000000;4050.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2020-05-26 22:52:40";"2020-05-26 22:52:40"
2282;HZUVUGFSX;1;1;74;1;3687;15920;1;7666;7666;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;24980.000000;24980.000000;24980.000000;0.000000;20930.000000;20930.000000;4050.000000;4050.000000;4050.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2020-05-26 23:04:14";"2020-05-26 23:04:15"
2283;GKPUUNITD;1;1;74;1;3688;15925;1;7674;7674;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;188689.000000;188689.000000;188689.000000;188689.000000;171099.000000;171099.000000;17590.000000;17590.000000;17590.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-27 00:42:29";"2020-05-27 00:42:30"
2284;HOGDANUVY;1;1;29;1;3648;15443;1;7424;7424;14;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;55870.000000;55870.000000;55870.000000;55870.000000;55870.000000;55870.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-27 06:53:16";"2020-05-27 06:53:17"
2285;VGHUPUVIZ;1;1;74;1;3692;15952;1;7685;7685;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;22764.000000;22764.000000;22764.000000;22764.000000;19494.000000;19494.000000;3270.000000;3270.000000;3270.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-27 10:30:09";"2020-05-27 10:30:10"
2286;YNRQNCPAT;1;1;74;1;3647;15963;1;7524;7524;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;32470.000000;32470.000000;32470.000000;32470.000000;29680.000000;29680.000000;2790.000000;2790.000000;2790.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-27 12:42:41";"2020-05-27 12:42:42"
2287;BMYDIZJUE;1;1;74;1;3700;15977;1;7701;7701;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;21920.000000;21920.000000;21920.000000;21920.000000;18360.000000;18360.000000;3560.000000;3560.000000;3560.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-27 14:36:51";"2020-05-27 14:36:52"
2288;YVOWPOHJT;1;1;29;1;3703;15971;1;7709;7709;14;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;29040.000000;29040.000000;29040.000000;29040.000000;29040.000000;29040.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-27 15:04:45";"2020-05-27 15:04:45"
2289;BCGYHEGMQ;1;1;74;1;3701;15984;1;7703;7703;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;55200.000000;55200.000000;55200.000000;55200.000000;49900.000000;49900.000000;5300.000000;5300.000000;5300.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-27 15:06:05";"2020-05-27 15:06:05"
2290;OWVJIBUYD;1;1;74;1;3702;15985;1;7704;7704;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;122770.000000;122770.000000;122770.000000;122770.000000;119980.000000;119980.000000;2790.000000;2790.000000;2790.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-27 15:09:16";"2020-05-27 15:09:17"
2291;EVJYPIYAM;1;1;29;1;3705;15099;1;7717;7717;14;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;10980.000000;10980.000000;10980.000000;10980.000000;10980.000000;10980.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-27 15:41:07";"2020-05-27 15:41:08"
2292;UYXMYZHZD;1;1;29;1;3706;15938;1;7720;7720;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;284360.000000;284360.000000;284360.000000;0.000000;284360.000000;284360.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2020-05-27 15:50:04";"2020-05-27 15:50:05"
2293;YHSCLIDPE;1;1;29;1;3706;15997;1;7720;7720;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;284360.000000;284360.000000;284360.000000;0.000000;284360.000000;284360.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2020-05-27 15:53:41";"2020-05-27 15:53:41"
2294;OXOAAGSJZ;1;1;29;1;3706;16000;1;7720;7720;6;*******************;"Pagos por transferencia bancaria";1.000000;ps_wirepayment;0;0;;0;;0.000000;0.000000;0.000000;284360.000000;284360.000000;284360.000000;0.000000;284360.000000;284360.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2020-05-27 16:01:06";"2020-05-27 17:52:10"
2295;OWWADOZSC;1;1;29;1;3706;16005;1;7720;7720;14;*******************;"Pagos por transferencia bancaria";1.000000;ps_wirepayment;0;0;;0;;0.000000;0.000000;0.000000;247880.000000;247880.000000;247880.000000;0.000000;247880.000000;247880.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-27 16:10:40";"2020-05-27 17:51:57"
2296;RJPCSIIRK;1;1;74;1;3708;15988;1;7725;7725;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;110820.000000;110820.000000;110820.000000;110820.000000;106770.000000;106770.000000;4050.000000;4050.000000;4050.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-27 17:12:26";"2020-05-27 17:12:27"
2297;KLCQLSXOG;1;1;74;1;3712;15921;1;7733;7733;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;73435.000000;73435.000000;73435.000000;73435.000000;68135.000000;68135.000000;5300.000000;5300.000000;5300.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-27 18:05:51";"2020-05-27 18:05:52"
2298;WZLYIWSVF;1;1;29;1;3713;15882;1;7736;7736;14;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;73564.000000;73564.000000;73564.000000;73564.000000;73564.000000;73564.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-27 18:40:59";"2020-05-27 18:41:00"
2299;BWKSEPSFB;1;1;74;1;3715;16023;1;7743;7743;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;174140.000000;174140.000000;174140.000000;0.000000;159450.000000;159450.000000;14690.000000;14690.000000;14690.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2020-05-27 19:20:10";"2020-05-27 19:20:10"
2300;FLAFLXXVT;1;1;74;1;3143;16031;1;5889;5889;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;17290.000000;17290.000000;17290.000000;17290.000000;14310.000000;14310.000000;2980.000000;2980.000000;2980.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-27 19:36:53";"2020-05-27 19:36:54"
2301;IFUZNIDMC;1;1;74;1;1399;16032;1;1229;1229;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;12780.000000;12780.000000;12780.000000;12780.000000;9990.000000;9990.000000;2790.000000;2790.000000;2790.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-27 19:38:03";"2020-05-27 19:38:03"
2302;DMYRUYRIR;1;1;74;1;3715;16030;1;7743;7743;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;174140.000000;174140.000000;174140.000000;174140.000000;159450.000000;159450.000000;14690.000000;14690.000000;14690.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-27 19:38:10";"2020-05-27 19:38:10"
2303;BZDHVHDQO;1;1;74;1;3121;16052;1;5805;5805;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;23450.000000;23450.000000;23450.000000;23450.000000;20470.000000;20470.000000;2980.000000;2980.000000;2980.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-27 21:28:23";"2020-05-27 21:28:25"
2304;TFEDHLJVH;1;1;29;1;3719;16051;1;7760;7761;14;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;84380.000000;84380.000000;84380.000000;84380.000000;84380.000000;84380.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-27 21:41:06";"2020-05-27 21:41:07"
2305;YXMNQUMYS;1;1;74;1;3722;16043;1;7773;7773;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;68980.000000;68980.000000;68980.000000;68980.000000;64930.000000;64930.000000;4050.000000;4050.000000;4050.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-27 23:19:08";"2020-05-27 23:19:09"
2306;PLLFGKPUB;1;1;74;1;3725;16019;1;7781;7781;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;22520.000000;22520.000000;22520.000000;22520.000000;18960.000000;18960.000000;3560.000000;3560.000000;3560.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-27 23:55:18";"2020-05-27 23:55:19"
2307;HWAOEWCMR;1;1;29;1;3724;16078;1;7780;7780;14;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;36470.000000;36470.000000;36470.000000;36470.000000;36470.000000;36470.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-27 23:58:37";"2020-05-27 23:58:37"
2308;EYXYXXPUM;1;1;74;1;2373;16024;1;6093;6093;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;84690.000000;84690.000000;84690.000000;84690.000000;65940.000000;65940.000000;18750.000000;18750.000000;18750.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-28 01:42:04";"2020-05-28 01:42:05"
2309;WHRZACWRP;1;1;74;1;3732;16105;1;7801;7801;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;21780.000000;21780.000000;21780.000000;21780.000000;18990.000000;18990.000000;2790.000000;2790.000000;2790.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-28 09:12:55";"2020-05-28 09:12:56"
2310;YPRBTARMF;1;1;74;1;3737;16125;1;7813;7813;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;18260.000000;18260.000000;18260.000000;18260.000000;14990.000000;14990.000000;3270.000000;3270.000000;3270.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-28 10:50:06";"2020-05-28 10:50:07"
2311;CZQKSYLHR;1;1;74;1;2252;16119;1;2473;2473;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;28510.000000;28510.000000;28510.000000;28510.000000;24460.000000;24460.000000;4050.000000;4050.000000;4050.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-28 10:50:07";"2020-05-28 10:50:08"
2312;QIFLBKMTW;1;1;74;1;3736;16121;1;7814;7814;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;70280.000000;70280.000000;70280.000000;0.000000;64980.000000;64980.000000;5300.000000;5300.000000;5300.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2020-05-28 11:01:02";"2020-05-28 11:01:02"
2313;KZJRLZRDT;1;1;74;1;3738;15961;1;7818;7818;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;88920.000000;88920.000000;88920.000000;88920.000000;76120.000000;76120.000000;12800.000000;12800.000000;12800.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-05-28 11:28:15";"2020-05-28 11:28:16"
2314;TFYZCBPQO;1;1;74;1;3462;14690;1;6939;6939;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;28940.000000;28940.000000;28940.000000;0.000000;20050.000000;20050.000000;8890.000000;8890.000000;8890.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2020-05-28 11:38:04";"2020-05-28 11:38:04"
